CustomerID,Recency,Frequency,Monetary,Cluster,DistanceToCentroid
14586,277,1,237.36,1,0.6282354110950853
14587,19,9,1580.29,2,0.942622503975141
14589,372,1,39.75,1,1.7242108887224632
14591,16,4,1320.21,0,0.5745784202983177
14592,36,3,557.94,0,0.44332694928172106
14593,22,3,617.15,0,0.3750540799790382
14594,8,2,363.33,0,1.266624115043915
14595,20,6,1740.6,0,0.9533494801052312
14597,12,2,866.24,0,0.7880799799227877
14598,45,1,221.97,1,0.8222882395172817
14600,306,1,393.33,1,0.764669364999577
14601,11,1,213.96,0,1.7306121110424404
14603,275,1,660.0,1,0.9595260149008148
14606,2,90,11926.15,2,3.2511671270247935
14607,16,12,15021.5,2,1.0939456274024613
14608,5,4,1785.15,0,1.3526195276622295
14609,73,4,601.56,0,0.8311556762518092
14616,243,3,406.08,1,1.0166576339703415
14618,10,3,553.44,0,0.8558669269820929
14619,246,1,394.44,1,0.6261160951970902
14620,206,2,412.78,1,0.6482344591819735
14621,2,5,1788.36,2,1.5688786843142968
14622,185,1,320.58,1,0.3778343181682769
14623,33,5,882.02,0,0.5489527971569693
14624,58,2,225.85,1,0.7277325183918957
14625,197,2,899.63,1,1.1116572609579602
14626,24,4,2791.27,0,0.9397013703287501
14628,92,2,671.96,1,0.8839865741568794
14629,5,2,955.26,0,1.3061855425125566
14631,51,3,1006.98,0,0.44869134049684223
14632,263,1,114.56,1,0.8879337262135492
14633,267,1,344.9,1,0.6330423146946943
14636,37,2,609.85,0,0.6165570652433803
14638,51,1,443.6,1,0.8311757966732083
14639,53,6,2984.49,0,1.3018708883247667
14640,25,6,2107.38,0,1.016570105913929
14641,22,1,110.46,1,1.5027273003122246
14642,59,1,96.12,1,1.0153464465373974
14643,171,2,693.81,1,0.8995181825881898
14644,68,2,830.76,0,0.8171561616299284
14645,157,2,597.09,1,0.7823357790382588
14647,202,1,236.04,1,0.4112882491705645
14649,5,4,1402.59,0,1.2886164030762994
14651,68,2,653.75,0,0.8580713862305042
14652,78,1,114.18,1,0.7918309894902341
14653,2,7,1916.7,2,1.3087448643562931
14655,9,4,1932.23,0,1.0512751852638336
14656,170,2,291.05,1,0.4612880551524828
14657,18,4,848.22,0,0.43165933275818313
14658,6,2,247.15,0,1.595324031918512
14659,9,9,2529.93,2,0.48258961293053465
14660,87,2,285.74,1,0.49686184578675635
14661,27,1,107.95,1,1.382129283776368
14662,29,4,741.37,0,0.31998157687875145
14664,20,2,636.24,0,0.6200249294077779
14665,61,5,1835.7,0,0.9615226579737577
14666,25,1,179.95,1,1.2761071480296398
14667,11,25,9170.79,2,1.3077498962192928
14669,242,3,1259.24,1,1.5759392395221645
14670,281,2,392.86,1,0.78869252914919
14672,235,2,765.55,1,1.0509539913037527
14673,4,5,1736.4,2,1.3689242343048884
14675,17,1,596.36,0,1.1912285652239956
14676,32,6,2548.24,0,1.1225431115341116
14680,26,16,28754.11,2,1.779176292122168
14681,72,3,498.95,0,0.8559180324327925
14682,188,2,52.0,1,1.3867584101530157
14684,26,5,1201.51,0,0.5808019913437644
14687,107,1,628.38,1,0.734672196792876
14688,8,21,5579.1,2,0.9376119788217918
14689,209,1,112.8,1,0.8017102804102578
14690,45,2,355.05,1,0.9128609957930177
14691,31,5,2114.33,0,0.8598493321513883
14692,138,4,591.55,0,1.2715799050168999
14693,265,1,172.9,1,0.6809584238562688
14696,5,7,2078.95,2,0.9317841158331499
14697,219,2,188.61,1,0.6332427125325494
14698,2,5,1217.27,2,1.7252929545296478
14699,215,1,109.13,1,0.8342569655815684
14700,33,3,2195.1,0,0.7107437642767197
14701,11,9,2526.09,2,0.4843396006180661
14702,2,17,3251.79,2,1.1736212501294165
14703,15,1,318.17,0,1.448988098095089
14704,20,7,1461.62,0,1.0591594660814876
14705,199,1,179.0,1,0.5002499818605831
14708,3,3,1126.37,0,1.5340065517234924
14709,16,13,4921.04,2,0.4323404335197606
14710,15,4,599.48,0,0.6363213654431901
14711,11,11,2839.62,2,0.31529429581791585
14712,30,3,917.07,0,0.07307798984950556
14713,10,11,2662.2,2,0.3588002037039548
14714,25,1,160.19,1,1.3016404374970876
14715,25,4,867.38,0,0.2875354783920306
14716,44,2,307.51,1,0.904804347210667
14719,2,5,1581.84,2,1.6139959853134505
14720,6,3,663.81,0,1.1283560583160124
14722,148,1,180.42,1,0.38022390134391393
14723,11,6,1120.66,0,1.0359847701812472
14725,25,1,655.58,0,1.1140349284317739
14727,275,1,268.58,1,0.617270541952052
14729,374,1,313.49,1,0.8539348840425156
14730,2,8,1897.57,2,1.244590140588595
14731,48,3,380.02,0,0.8136086212852193
14732,9,8,2702.49,2,0.5461054791331028
14733,17,12,9585.91,2,0.7826497844696118
14735,4,31,6050.69,2,1.5926824665306047
14737,4,3,1164.55,0,1.3679136187702765
14738,43,7,1314.45,0,1.047470713636271
14739,5,7,3902.28,2,0.748333914575343
14740,198,3,1448.21,0,1.5117543259859374
14741,12,6,1400.34,0,1.0402801813302587
14744,17,7,1099.98,0,1.0383026883558126
14745,113,5,1220.26,0,1.1914341490887457
14747,250,1,328.2,1,0.5756678651969457
14748,30,5,1415.75,0,0.6397208697823834
14752,44,1,389.64,1,0.8835262024008612
14753,88,1,563.15,1,0.6974487528388124
14754,45,2,638.05,0,0.6610550256798478
14755,10,11,5010.28,2,0.1499806994261947
14756,16,1,738.96,0,1.1676297360571992
14757,76,1,420.5,1,0.5755256412857283
14758,145,4,1484.06,0,1.3152850719361695
14759,5,3,1625.97,0,1.2987067097962088
14760,298,1,89.2,1,1.099300746998269
14761,59,2,255.9,1,0.7066372609733605
14762,264,1,300.52,1,0.5967290437977799
14764,47,1,278.3,1,0.7799564430987932
14765,30,3,254.11,0,1.0350148147589406
14766,9,6,2473.37,2,0.8922257808799031
14768,18,2,192.6,0,1.383875103599448
14769,3,8,10415.33,2,1.1441856776928057
14770,233,2,876.42,1,1.1383560943477455
14772,113,1,139.26,1,0.5561736318165883
14775,59,3,1011.9,0,0.5567894061568414
14776,52,11,2538.3,2,1.2726442979791566
14778,128,2,730.86,1,0.9087724418212492
14779,281,3,386.15,1,1.0622436824339923
14780,55,2,447.68,1,0.8614226024497117
14782,320,1,200.1,1,0.7608646922356208
14784,27,2,289.99,0,1.0447257548452646
14785,11,2,77.4,1,2.1005406167590017
14788,8,2,679.44,0,1.052302404881476
14789,29,1,197.64,1,1.1541700054294526
14790,17,4,745.06,0,0.4898086732432068
14792,64,1,6.2,1,2.953693477691245
14793,22,1,228.99,1,1.3361842112721045
14794,3,7,1319.91,2,1.337693194419764
14795,167,1,131.45,1,0.6263580392298711
14796,2,17,7973.93,2,1.269749646222908
14798,53,3,173.74,1,1.107528272941163
14799,52,1,157.7,1,0.8175980149232349
14800,48,12,4331.79,2,1.1560985813602407
14801,62,1,189.34,1,0.6381887519957233
14803,163,3,845.55,1,1.257218609987876
14804,9,1,353.27,0,1.55763078538247
14805,16,4,546.4,0,0.6487000858155333
14806,76,1,193.39,1,0.5045413431639969
14808,40,8,2718.6,2,1.1471142839815984
14810,41,11,2085.33,2,1.17101238117347
14813,370,2,152.88,1,1.004425467747466
14815,37,2,778.5,0,0.5377043230467272
14816,198,1,271.85,1,0.38876383966979017
14817,201,2,1010.34,1,1.1992832031926266
14818,74,3,657.8,0,0.7701426707136175
14819,65,2,272.07,1,0.6477174806811486
14820,22,4,507.29,0,0.5787067140403579
14821,367,1,48.8,1,1.579926635060652
14823,181,3,321.43,1,0.8772518524959929
14824,11,4,1127.71,0,0.7522710553976822
14825,4,12,2221.01,2,0.791699310053292
14828,197,3,2139.76,0,1.6129245494342395
14829,30,4,697.55,0,0.3510938834094313
14830,54,1,188.03,1,0.7310794708404272
14834,18,6,1720.3,0,0.9717237033407264
14836,11,3,102.45,0,1.887500634995095
14837,90,4,1649.5,0,1.0218579023211836
14840,268,1,62.85,1,1.2921576697774741
14841,54,6,3295.76,0,1.365836391651772
14842,44,4,2824.69,0,0.9965326172568408
14844,64,4,3189.81,0,1.2011803332486315
14847,149,1,309.4,1,0.2620265135204705
14849,22,25,7930.54,2,1.3766506321196106
14850,312,1,325.75,1,0.7286991016226554
14851,24,2,511.35,0,0.684718450209663
14852,59,6,2836.69,0,1.3042937855074608
14853,25,2,475.8,0,0.7213394590920749
14854,79,7,2740.03,0,1.5094989739221305
14855,120,2,645.65,1,0.8217501123008732
14856,37,3,1290.53,0,0.3421133955811053
14857,60,2,1173.12,0,0.7645572977291392
14859,13,4,1353.74,0,0.6987229897459848
14860,20,1,170.32,1,1.443571554694116
14861,53,1,125.79,1,0.9115749181757716
14862,26,2,841.2,0,0.49067479581228485
14863,30,1,266.76,1,1.1058771297819432
14865,8,2,52.2,1,2.4430343137414927
14866,11,11,14353.4,2,0.9988659713350375
14867,186,3,710.28,1,1.1774009619490997
14868,4,8,2953.59,2,0.7787921988478266
14869,9,2,721.45,0,0.973135944026384
14870,262,1,327.25,1,0.6070356616014223
14871,4,4,501.28,0,1.4633813060801701
14873,211,1,519.68,1,0.6928311061435175
14875,108,2,1465.32,0,1.1756465219058905
14878,13,9,1476.09,2,0.8935628821946331
14880,78,3,690.59,0,0.7952181181888182
14881,20,1,255.4,1,1.4004341756402845
14882,27,2,589.7,0,0.6003378299936193
14883,19,6,761.59,0,0.8304002754314562
14885,132,1,765.32,1,0.8763622458935781
14886,253,1,364.8,1,0.6144104297367785
14887,80,1,1862.0,0,1.4440164564920652
14888,208,1,369.2,1,0.4992003804008732
14889,337,1,135.9,1,0.9322357202657737
14890,254,1,125.65,1,0.8166000847298873
14891,149,2,554.38,1,0.7256876377267724
14893,10,2,1237.85,0,0.9225593845418903
14894,86,1,655.75,1,0.8123693162460135
14895,8,20,11138.71,2,1.1547510044262677
14896,205,2,468.77,1,0.7078271853635445
14897,8,4,1366.38,0,0.9948102957249048
14898,24,6,1269.31,0,0.8141308419550153
14901,12,9,1421.29,2,0.9119543398020358
14902,26,1,332.66,1,1.2240824943207818
14903,22,5,2795.33,0,1.0582931973231262
14904,3,2,1025.44,0,1.6007749222208316
14905,158,2,616.15,1,0.8045222591436472
14907,4,7,3501.1,2,0.8508077468294553
14908,75,1,277.8,1,0.4492145094669154
14910,3,4,434.35,0,1.6608130192362947
14913,36,4,1227.43,0,0.3969838533329619
14915,92,2,307.48,1,0.4847763539351767
14916,71,4,1268.98,0,0.7823332673064813
14918,116,2,1610.15,0,1.2475973689079312
14920,213,2,977.77,1,1.1894514864941061
14921,31,2,1316.07,0,0.5648482390969751
14923,51,1,749.1,1,1.103473361112935
14924,246,1,310.05,1,0.5524025919854385
14929,33,1,223.88,1,1.044789144982074
14944,30,12,5900.25,2,0.8556489662137814
14946,15,1,100.9,1,1.7811463480476544
14947,73,2,290.82,1,0.585907056014474
14948,24,6,1101.97,0,0.7854367705917717
14950,20,1,371.2,0,1.3246189561621524
14951,80,1,311.69,1,0.42536588627478245
14952,60,11,8099.49,2,1.4216468429845786
14953,26,1,285.67,1,1.2116694123224785
14954,13,1,294.85,0,1.5206691477568683
14957,254,1,58.49,1,1.3261324242194366
14958,148,3,483.73,1,0.9603013366597083
14959,65,4,695.42,0,0.7130773415039706
14960,9,2,221.27,0,1.488618983414846
14961,11,9,7044.68,2,0.5034738074409136
14962,271,1,126.7,1,0.8445326149204658
14963,10,5,1472.34,0,0.9963620316781949
14964,248,1,206.21,1,0.5780952290827135
14965,97,2,596.09,1,0.792652782712173
14966,15,1,183.02,1,1.6331374121271087
14967,50,1,463.8,1,0.8617702524104647
14968,31,1,147.59,1,1.1779511851900741
14970,69,4,1592.06,0,0.842835764898027
14971,36,3,1097.98,0,0.23565828372145126
14972,129,1,114.77,1,0.6949394546293511
14973,108,3,1314.45,0,1.0470130621780311
14974,38,1,89.94,1,1.2697221959155727
14975,58,1,279.94,1,0.6290154900187034
14976,58,6,774.86,0,0.9416552337023103
14978,73,5,1921.37,0,1.0678118846994842
14981,247,1,102.12,1,0.9320799886319336
14984,20,2,202.37,0,1.3313086208811338
14985,199,2,292.01,1,0.5291545581206447
14987,16,2,326.4,0,1.0474994491497787
14988,212,1,334.54,1,0.4732985924457482
14995,39,2,231.98,1,0.9836416787587011
14997,47,3,546.2,0,0.5668091126636796
14998,171,2,414.87,1,0.5829042573313207
15000,48,1,490.52,1,0.9107756460024042
15002,116,4,1641.76,0,1.1879351628007817
15004,148,1,1220.38,1,1.2493405733225484
15005,16,28,6293.67,2,1.384787682276663
15006,52,1,475.43,1,0.8486563976471194
15007,160,1,156.91,1,0.49205757327917804
15009,13,3,1259.43,0,0.622076510996626
15010,36,1,308.94,1,0.9809594898660873
15012,54,2,405.04,1,0.8356163874899544
15014,44,2,257.67,1,0.8967851034989652
15016,173,1,170.04,1,0.4655359275450725
15017,34,1,125.58,1,1.176048547021961
15018,39,3,496.21,0,0.5530264126769296
15019,267,1,252.81,1,0.5968652493243177
15021,9,9,1871.77,2,0.696574142116629
15022,12,4,852.39,0,0.6803445329422374
15023,4,11,6701.51,2,0.7102484540876615
15024,10,10,1636.43,2,0.7598369640551533
15025,34,1,361.96,1,1.0455453520805558
15026,81,3,464.2,0,0.9618129098195299
15027,31,4,1066.15,0,0.3010604414127724
15028,9,4,627.13,0,0.9186720368023986
15030,72,2,518.28,1,0.7990899238524024
15031,5,4,653.19,0,1.2732617549830865
15032,257,3,4959.1,0,2.146845225247992
15033,5,10,2553.88,2,0.6152686354160092
15034,16,8,4274.16,2,0.5374851551883121
15035,90,1,252.73,1,0.33104934016733334
15036,73,3,429.56,0,0.9379652736175665
15038,59,6,685.74,0,0.968158807932531
15039,10,47,19766.59,2,2.3946257391127945
15041,171,1,179.93,1,0.4276157819548569
15042,200,1,135.93,1,0.6620460670867369
15043,32,1,537.0,0,1.163507488250768
15044,20,17,7634.73,2,0.9220155434763719
15045,152,2,735.66,1,0.9232027255073415
15046,10,15,5071.47,2,0.45665622676236073
15047,270,1,343.62,1,0.6396353121707804
15048,66,4,381.0,0,0.9865477297029122
15049,274,1,121.17,1,0.875248298529178
15050,26,3,1737.69,0,0.5184749741992
15051,24,3,1383.36,0,0.35475724473172254
15052,320,1,207.73,1,0.7526552002355735
15053,5,3,693.95,0,1.2362309266388596
15054,13,2,302.1,0,1.1620034617967974
15057,276,2,1489.5,1,1.5598431520425127
15058,26,11,2102.54,2,0.8837488170588742
15059,41,9,1337.72,0,1.3488961798776344
15060,9,4,293.0,0,1.2619768856680484
15061,4,48,54534.14,2,2.988076392341406
15062,72,4,987.86,0,0.7503997809856872
15063,214,1,370.8,1,0.5173687737804249
15065,38,4,3158.13,0,1.050273804163958
15066,54,1,893.59,0,1.179514193750796
15067,79,3,1744.76,0,0.9267053158901039
15068,47,2,553.36,0,0.7353911992641612
15069,180,1,1109.53,1,1.197729915386893
15070,373,1,106.2,1,1.1124695099244397
15071,94,2,982.07,0,1.0219747555478986
15073,10,3,1043.41,0,0.7591197003475864
15074,106,1,735.67,1,0.8566104700373351
15075,78,1,773.03,1,0.9590459995340258
15076,173,1,880.85,1,1.0132706932410638
15078,8,32,9743.11,2,1.6467121833177727
15079,213,4,895.61,0,1.5451553872903556
15081,23,5,504.8,0,0.7368337496290556
15083,257,1,88.2,1,1.0444811452641973
15087,282,1,306.94,1,0.64662458879103
15088,22,2,1160.07,0,0.5484973145639239
15089,11,6,2420.84,2,0.9008349317393687
15090,309,1,381.32,1,0.7612026731756482
15091,68,1,480.71,1,0.7040677633524369
15092,216,2,457.81,1,0.7171131483926684
15093,19,6,4597.02,2,0.9154480186720079
15095,104,4,1370.6,0,1.062311683336252
15096,43,1,219.39,1,0.85644990244055
15097,5,1,248.08,0,1.9334455537979531
15098,183,3,39916.5,2,3.250057868329486
15099,85,1,410.48,1,0.5079475135507282
15100,334,3,876.0,1,1.4619746664700721
15101,9,2,317.53,0,1.279833708609617
15103,32,2,703.36,0,0.5351318796138113
15104,197,2,993.54,1,1.1828279230506746
15105,19,7,2298.93,2,0.8884306273793622
15106,18,5,1422.52,0,0.7211904904360442
15107,312,6,319.5,1,1.7844822148421566
15109,246,1,484.95,1,0.7253299243169563
15110,24,4,996.1,0,0.301586008703494
15111,30,3,1567.48,0,0.43456887077130985
15113,10,3,3509.04,0,1.3131745253640015
15114,31,10,2760.56,2,0.8948637542554797
15115,19,1,340.11,0,1.3719413213212581
15116,18,4,1352.75,0,0.5274166831143233
15117,15,5,1551.78,0,0.8237403808354522
15118,135,1,244.8,1,0.21018693022497795
15119,246,1,266.4,1,0.5373092960178156
15120,134,1,358.82,1,0.31672701047191193
15121,51,2,457.72,0,0.8592758306698506
15122,115,3,1633.78,0,1.1511416145321895
15123,8,2,2199.31,0,1.2405795805478008
15124,23,2,184.19,1,1.3752367742904164
15125,26,15,11528.48,2,1.1556617435762984
15127,66,1,406.53,1,0.6376090744628222
15128,61,4,1471.0,0,0.7370313666816513
15129,51,11,3447.4,2,1.2040418274861413
15130,170,1,330.11,1,0.3439787360140445
15132,19,5,977.93,0,0.6125880264976281
15133,128,3,982.42,0,1.1369067559087882
15134,15,8,1387.99,2,1.0186087362601721
15135,240,1,139.05,1,0.7305936970030502
15136,3,4,1286.7,0,1.5709835791658189
15139,240,2,178.96,1,0.6983651965376563
15140,53,7,2354.25,0,1.3067272596594006
15142,47,1,498.74,1,0.9308451816270787
15143,226,1,259.45,1,0.47791875745551854
15144,9,17,6580.44,2,0.7081918699940086
15145,5,4,1194.73,0,1.260846636760761
15146,165,2,1327.16,1,1.370024726588642
15147,241,1,623.5,1,0.8648932059793366
15148,11,1,301.29,0,1.5583420940008976
15149,134,1,520.8,1,0.5801111529616494
15150,18,10,5291.33,2,0.48186629503493167
15152,10,13,4745.69,2,0.25506659681627025
15153,32,1,329.25,1,1.073423737454981
15154,76,1,254.28,1,0.43948891389652384
15156,2,3,961.49,0,1.745731868026886
15157,4,3,1936.07,0,1.4808939563782677
15158,46,1,401.4,1,0.8623897754166233
15159,2,30,18641.01,2,2.0949719889336698
15160,358,1,158.16,1,0.9084581989870818
15163,19,2,304.47,0,1.051146224911185
15164,69,3,824.58,0,0.6746419988209632
15165,374,1,487.75,1,0.9758761169877493
15167,321,1,158.8,1,0.835873682316483
15168,26,1,106.56,1,1.4109763862532374
15171,332,1,1289.5,1,1.4798005245549237
15172,9,5,1624.05,0,1.0831858983589657
15174,323,1,135.75,1,0.9072638887457949
15175,72,1,224.14,1,0.49315349081701654
15178,261,1,40.5,1,1.600334880271765
15179,19,5,2206.95,0,0.9314864594200795
15180,368,1,87.5,1,1.2121250772139491
15181,67,3,689.48,0,0.6870059824758356
15182,155,2,622.85,1,0.8090713006388786
15184,30,2,402.2,0,0.8214279510526558
15185,71,1,310.62,1,0.5020108012554612
15186,15,2,411.41,0,0.9293520932650351
15187,2,15,4762.18,2,1.0827278024734182
15189,2,41,16225.39,2,2.3616509249200335
15192,120,3,1044.32,0,1.091523890252189
15193,61,1,499.32,1,0.7813783768254525
15194,4,15,7616.53,2,0.881505031255346
15195,3,1,3861.0,0,2.193542997812041
15197,11,3,1079.61,0,0.6979348440588653
15198,93,2,193.64,1,0.5272821650291539
15199,60,4,1268.7,0,0.673424461181248
15201,88,5,1236.54,0,1.032693970183911
15203,26,6,1827.8,0,0.9431634896209958
15204,358,1,316.58,1,0.823308575052124
15205,86,2,653.24,1,0.8808036477218789
15206,11,4,420.3,0,0.9667798416400329
15208,2,5,870.12,0,1.825408092644516
15210,226,1,331.18,1,0.5109464689699722
15211,61,2,894.41,0,0.7489773241448316
15212,242,1,101.8,1,0.9258154100529583
15213,319,2,328.35,1,0.8227350028083544
15214,2,8,1661.44,2,1.3020053099106774
15215,47,3,734.94,0,0.4225202318579101
15216,88,1,96.6,1,0.8739657780889342
15218,11,11,5756.89,2,0.2713495697766483
15219,177,1,305.75,1,0.3383808058084881
15220,52,6,1778.96,0,1.0332484426902033
15221,367,1,403.25,1,0.8955478464829343
15222,319,1,585.0,1,0.9659182897539244
15223,226,2,755.75,1,1.0296289653663426
15224,359,2,322.08,1,0.897632716047036
15225,235,1,409.4,1,0.6151944813528409
15226,311,1,154.41,1,0.8270875617870637
15227,37,5,1219.4,0,0.6149221739978337
15228,67,4,3386.71,0,1.2588622198581583
15230,240,2,429.6,1,0.7366533421789884
15232,114,2,612.06,1,0.7878326038872854
15234,277,1,197.0,1,0.6652152670900748
15235,218,12,2247.51,2,2.350901157876015
15236,299,1,321.05,1,0.6957283054241035
15237,2,4,1412.32,0,1.7982264787177595
15238,30,3,1071.99,0,0.14306127114840644
15239,11,2,780.59,0,0.84623239085248
15240,45,5,1706.57,0,0.8081095734824393
15241,67,8,1756.44,0,1.4016170627819264
15243,75,1,316.68,1,0.470426972507589
15244,66,2,631.57,0,0.8504508802274418
15245,135,3,2515.84,0,1.4273109017466756
15246,239,2,514.15,1,0.8202942006522331
15247,123,1,356.0,1,0.3107565803080296
15249,32,13,6688.46,2,0.9572638439107339
15251,10,11,10484.99,2,0.7436945612627
15252,37,2,740.78,0,0.5490090408933708
15253,17,5,918.2,0,0.6530789046938869
15254,128,1,300.36,1,0.22179761360813113
15255,67,1,890.85,1,1.1080565482853484
15256,149,1,98.45,1,0.8214266812505968
15257,284,1,317.15,1,0.657014654286011
15258,169,2,623.16,1,0.8240098033971438
15260,101,7,1810.77,0,1.4578912243659288
15261,136,1,254.82,1,0.20448007858468795
15262,324,1,178.95,1,0.8000182172900466
15263,107,1,156.51,1,0.4814133896956139
15264,65,1,393.74,1,0.6333036436833198
15265,152,2,1506.12,0,1.4100442330197949
15266,339,1,119.3,1,0.9985689624254029
15267,23,5,1717.36,0,0.7499927705066352
15269,24,1,408.8,0,1.263932297779363
15270,16,7,2379.49,2,0.8148036871309114
15271,8,15,2493.34,2,0.6116849358931361
15272,58,2,721.94,0,0.745816552836304
15274,5,2,716.57,0,1.3211508552668192
15275,38,1,615.14,0,1.1449462774003403
15276,67,1,128.63,1,0.7791952936640157
15277,47,1,255.9,1,0.7792487528734228
15279,355,1,290.51,1,0.807791365880428
15280,173,1,113.12,1,0.7430963439997185
15281,59,9,2332.15,2,1.4090900222660263
15286,50,1,240.55,1,0.7378490801166288
15287,23,2,486.69,0,0.718618954919606
15288,44,5,2306.52,0,0.970040583059074
15289,30,3,939.78,0,0.07504643738823252
15290,5,18,7943.22,2,0.9711739327623437
15291,26,14,4623.3,2,0.7735566188852662
15292,202,1,178.39,1,0.5097092928828778
15296,51,6,3672.86,0,1.4185617295678135
15297,11,3,641.94,0,0.7443330143562732
15298,3,12,4799.9,2,0.786745730198171
15299,68,6,3907.01,0,1.5369628115720444
15300,65,1,496.44,1,0.7448101849020701
15301,51,12,5049.95,2,1.2109675314861292
15303,291,1,574.02,1,0.9060183488278674
15304,61,8,694.4,0,1.2880945814879257
15306,65,3,1174.35,0,0.6542044255668072
15307,96,1,205.3,1,0.35448565471521626
15308,275,1,310.47,1,0.6305701302416966
15311,1,91,60632.75,2,3.911842755030923
15312,76,4,924.85,0,0.7864636402451056
15313,111,1,52.0,1,1.3140181539726232
15314,200,1,327.97,1,0.43114284058124913
15315,65,2,570.5,0,0.8745452363713565
15316,327,1,165.0,1,0.8335153108896886
15318,4,1,312.62,0,1.934160587109004
15319,284,1,204.5,1,0.6724570916467809
15320,45,1,267.13,1,0.8104443711937201
15321,71,3,2748.31,0,1.118349379282197
15322,86,1,679.68,1,0.8383168709776158
15325,104,1,161.74,1,0.46544433937089214
15326,334,1,311.71,1,0.7706606827750443
15327,53,1,208.75,1,0.7171988293577262
15329,40,3,1049.7,0,0.28417031433521933
15330,33,2,714.96,0,0.5343638430842101
15333,209,1,1028.56,1,1.1706933041550733
15334,157,3,347.87,1,0.8646363241476047
15335,54,1,170.22,1,0.7642904285723657
15339,67,2,574.07,1,0.8854303499169708
15341,81,1,2020.52,0,1.4760273374299329
15342,130,1,406.09,1,0.397149648994808
15343,88,1,364.5,1,0.42926635499940785
15344,1,3,563.94,0,2.0927515888496573
15345,46,1,393.54,1,0.8563411379303719
15346,333,1,252.42,1,0.7578126558148471
15347,367,1,201.6,1,0.8565994673002999
15348,73,1,158.04,1,0.6212973632970012
15349,159,2,463.91,1,0.6253810043316318
15350,374,1,115.65,1,1.0707745217204232
15351,13,7,1934.66,2,0.8731330672110311
15353,255,2,770.12,1,1.0837393873524572
15355,30,2,277.05,0,1.0775968131175482
15356,32,10,2718.03,2,0.9211304917434555
15358,5,22,8347.2,2,1.2026285400136436
15360,40,1,427.93,1,0.9760430217088911
15361,362,1,418.92,1,0.8983011461175934
15363,373,1,326.0,1,0.8575882783513716
15364,96,2,913.19,0,1.0347235174362193
15365,26,7,2314.32,2,1.0245861843367237
15366,76,2,602.51,1,0.8661573013450665
15367,58,4,1877.59,0,0.8292513966169411
15368,22,1,446.94,0,1.2365390813483894
15370,41,7,2386.05,0,1.2573943890152837
15372,138,1,2007.4,1,1.6415420466609263
15373,9,12,2415.91,2,0.4587281382701887
15374,129,1,168.0,1,0.4121859790723372
15376,41,3,1221.56,0,0.3623247004338951
15379,170,7,3703.29,0,1.9984609420358042
15380,9,5,1690.26,0,1.0971213907512887
15381,214,2,596.85,1,0.8612581478946496
15382,15,6,5955.71,2,0.8865017331371886
15384,170,2,642.41,1,0.8456835274089916
15385,41,1,316.88,1,0.8901407640048327
15386,187,1,394.14,1,0.4757560533331664
15389,173,1,500.0,1,0.5952695827087323
15392,5,4,1535.53,0,1.3096514879580592
15393,17,2,231.86,0,1.2624373743380795
15394,10,4,2183.54,0,1.0570682862321157
15395,326,1,107.45,1,1.032761160938936
15396,113,1,288.18,1,0.2277159188699043
15397,290,1,94.0,1,1.0542611204765078
15398,17,2,1345.53,0,0.6813980656375818
15399,2,3,815.77,0,1.7480318736045204
15400,93,5,716.2,0,1.059810014898404
15402,149,2,626.35,1,0.8079626317496568
15405,190,1,349.1,1,0.4249099405878692
15406,32,2,510.71,0,0.6806019624075735
15407,34,4,1046.74,0,0.3182409143732238
15408,265,1,267.18,1,0.5904909727786645
15410,85,8,3450.84,2,1.6404654890702326
15411,27,4,1348.93,0,0.4098090221016237
15412,172,1,190.53,1,0.3984936677733027
15414,10,3,774.9,0,0.7648359873816372
15415,314,1,559.61,1,0.9338789249349242
15416,65,4,3984.32,0,1.3589474343773629
15417,86,1,508.8,1,0.6357579842248663
15419,25,1,135.86,1,1.3479477129353241
15421,59,4,950.36,0,0.6110497030029479
15422,324,2,97.7,1,1.1379699690925547
15423,39,1,43.5,1,1.7021424242873926
15424,255,2,383.34,1,0.725479223554458
15426,20,5,1404.07,0,0.6840480008310154
15427,34,3,1430.54,0,0.3845695659778874
15428,16,1,93.78,1,1.76626801284469
15429,27,2,397.35,0,0.8289449778011247
15432,24,1,171.19,1,1.3148716310388269
15433,214,2,533.3,1,0.7947993260424083
15434,9,5,1041.48,0,0.987171991117572
15435,23,1,149.29,1,1.376991075284766
15436,13,3,1067.75,0,0.5810114573319548
15437,263,1,200.16,1,0.6257370865841768
15438,132,1,156.58,1,0.46308981951114725
15440,55,3,383.68,0,0.8613566799311524
15442,249,1,594.0,1,0.8489116300966303
15443,2,7,3213.59,2,1.1695543736584921
15444,10,2,1411.21,0,0.9552435138733608
15445,265,1,113.5,1,0.8970966882063587
15447,331,1,155.17,1,0.8646030634368171
15448,313,1,494.64,1,0.8713650553035441
15449,27,3,974.52,0,0.08287408173305538
15450,31,1,429.84,1,1.1502493678825945
15452,30,3,528.48,0,0.45105552069878047
15453,2,7,1371.77,2,1.4560470856180496
15454,363,1,179.1,1,0.8776741358082162
15456,284,3,434.59,1,1.0976802929638807
15457,263,1,237.07,1,0.5913582571018998
15458,26,1,161.64,1,1.272299262707133
15460,355,1,214.26,1,0.8214759844270721
15462,95,3,234.6,1,0.8559861777093398
15463,30,1,126.14,1,1.2539567214642233
